date,Unnamed: 0,end_of_day,ir_overnight,ir_1w,ir_1m,ir_3m,ir_6m,ir_9m,ir_12m
2012-08-22,3986.0,2012-08-22,0.09857,0.13,0.3,0.40071,0.56,0.63929,0.87929
2012-08-23,3987.0,2012-08-23,0.09929,0.13,0.3,0.40071,0.56,0.63179,0.87179
2012-08-24,3988.0,2012-08-24,0.09929,0.13,0.3,0.40071,0.56,0.63,0.87
2012-08-25,3988.0,,0.09929,0.13,0.3,0.40071,0.56,0.63,0.87
2012-08-26,3988.0,,0.09929,0.13,0.3,0.40071,0.56,0.63,0.87
2012-08-27,3989.0,2012-08-27,0.09929,0.13,0.3,0.40071,0.56,0.63,0.87
2012-08-28,3990.0,2012-08-28,0.09929,0.13,0.3,0.40071,0.56,0.63,0.87071
2012-08-29,3991.0,2012-08-29,0.09929,0.13,0.3,0.40071,0.56,0.63,0.87
2012-08-30,3992.0,2012-08-30,0.09857,0.13,0.3,0.40071,0.56,0.63,0.87
2012-08-31,3993.0,2012-08-31,0.09929,0.13,0.3,0.40071,0.56,0.63,0.87
2012-09-01,3993.0,,0.09929,0.13,0.3,0.40071,0.56,0.63,0.87
2012-09-02,3993.0,,0.09929,0.13,0.3,0.40071,0.56,0.63,0.87
2012-09-03,3994.0,2012-09-03,0.09929,0.13,0.3,0.40071,0.56,0.62357,0.86357
2012-09-04,3995.0,2012-09-04,0.09929,0.13,0.3,0.4,0.56,0.62179,0.86179
2012-09-05,3996.0,2012-09-05,0.09929,0.13,0.3,0.4,0.56,0.62143,0.86179
2012-09-06,3997.0,2012-09-06,0.09929,0.13,0.3,0.4,0.56,0.62071,0.86107
2012-09-07,3998.0,2012-09-07,0.09929,0.13,0.3,0.4,0.56,0.62821,0.86821
2012-09-08,3998.0,,0.09929,0.13,0.3,0.4,0.56,0.62821,0.86821
2012-09-09,3998.0,,0.09929,0.13,0.3,0.4,0.56,0.62821,0.86821
2012-09-10,3999.0,2012-09-10,0.09929,0.13,0.3,0.4,0.56,0.63,0.87
2012-09-11,4000.0,2012-09-11,0.09929,0.13,0.3,0.4,0.56,0.63,0.87
2012-09-12,4001.0,2012-09-12,0.09929,0.13,0.3,0.4,0.56,0.63,0.87
2012-09-13,4002.0,2012-09-13,0.09929,0.13,0.3,0.4,0.56,0.63,0.87
2012-09-14,4003.0,2012-09-14,0.12857,0.15,0.30143,0.40143,0.55286,0.62286,0.86286
2012-09-15,4003.0,,0.12857,0.15,0.30143,0.40143,0.55286,0.62286,0.86286
2012-09-16,4003.0,,0.12857,0.15,0.30143,0.40143,0.55286,0.62286,0.86286
2012-09-17,4004.0,2012-09-17,0.12857,0.15,0.30071,0.40071,0.55143,0.62107,0.86107
2012-09-18,4005.0,2012-09-18,0.12857,0.15,0.30071,0.40071,0.55071,0.62071,0.86071
2012-09-19,4006.0,2012-09-19,0.12857,0.15,0.30071,0.40071,0.55071,0.62071,0.86071
2012-09-20,4007.0,2012-09-20,0.14786,0.16714,0.30107,0.40107,0.55107,0.62107,0.86107
2012-09-21,4008.0,2012-09-21,0.14929,0.16714,0.30071,0.40107,0.55107,0.62107,0.86107
2012-09-22,4008.0,,0.14929,0.16714,0.30071,0.40107,0.55107,0.62107,0.86107
2012-09-23,4008.0,,0.14929,0.16714,0.30071,0.40107,0.55107,0.62107,0.86107
2012-09-24,4009.0,2012-09-24,0.14857,0.17,0.30071,0.40071,0.55071,0.62071,0.86071
2012-09-25,4010.0,2012-09-25,0.14857,0.17,0.30071,0.40071,0.55071,0.62071,0.86071
2012-09-26,4011.0,2012-09-26,0.14929,0.17,0.30071,0.40071,0.55071,0.62071,0.86071
2012-09-27,4012.0,2012-09-27,0.16786,0.19929,0.30071,0.40071,0.55071,0.62071,0.86071
2012-09-28,4013.0,2012-09-28,0.16714,0.19929,0.3,0.4,0.55,0.62071,0.86071
2012-09-29,4013.0,,0.16714,0.19929,0.3,0.4,0.55,0.62071,0.86071
2012-09-30,4013.0,,0.16714,0.19929,0.3,0.4,0.55,0.62071,0.86071
2012-10-01,4013.0,,0.16714,0.19929,0.3,0.4,0.55,0.62071,0.86071
2012-10-02,4013.0,,0.16714,0.19929,0.3,0.4,0.55,0.62071,0.86071
2012-10-03,4014.0,2012-10-03,0.16786,0.2,0.3,0.4,0.55,0.62,0.86
2012-10-04,4015.0,2012-10-04,0.15071,0.17286,0.3,0.4,0.55,0.62,0.86
2012-10-05,4016.0,2012-10-05,0.15,0.17,0.3,0.4,0.55,0.62,0.86
2012-10-06,4016.0,,0.15,0.17,0.3,0.4,0.55,0.62,0.86
2012-10-07,4016.0,,0.15,0.17,0.3,0.4,0.55,0.62,0.86
2012-10-08,4017.0,2012-10-08,0.15,0.17,0.3,0.4,0.55,0.62,0.86
2012-10-09,4018.0,2012-10-09,0.15,0.17,0.3,0.4,0.55,0.62,0.86
2012-10-10,4019.0,2012-10-10,0.15,0.17,0.3,0.4,0.55,0.62,0.86
2012-10-11,4020.0,2012-10-11,0.13071,0.15143,0.3,0.4,0.55,0.62,0.86
2012-10-12,4021.0,2012-10-12,0.12929,0.15,0.3,0.4,0.55,0.62,0.86
2012-10-13,4021.0,,0.12929,0.15,0.3,0.4,0.55,0.62,0.86
2012-10-14,4021.0,,0.12929,0.15,0.3,0.4,0.55,0.62,0.86
2012-10-15,4022.0,2012-10-15,0.12929,0.15,0.3,0.4,0.55,0.62,0.86
2012-10-16,4023.0,2012-10-16,0.12929,0.15,0.3,0.4,0.55,0.62,0.86
2012-10-17,4024.0,2012-10-17,0.12821,0.15,0.3,0.4,0.55,0.62,0.86
2012-10-18,4025.0,2012-10-18,0.12929,0.15,0.3,0.4,0.55,0.62,0.86
2012-10-19,4026.0,2012-10-19,0.12929,0.15,0.3,0.4,0.55,0.62,0.86
2012-10-20,4026.0,,0.12929,0.15,0.3,0.4,0.55,0.62,0.86
2012-10-21,4026.0,,0.12929,0.15,0.3,0.4,0.55,0.62,0.86
2012-10-22,4027.0,2012-10-22,0.12214,0.14571,0.29786,0.39929,0.54964,0.61964,0.85964
2012-10-23,4027.0,,0.12214,0.14571,0.29786,0.39929,0.54964,0.61964,0.85964
2012-10-24,4028.0,2012-10-24,0.09857,0.12857,0.29643,0.39643,0.54679,0.6175,0.8575
2012-10-25,4029.0,2012-10-25,0.09714,0.12821,0.29607,0.39607,0.54607,0.61607,0.85679
2012-10-26,4030.0,2012-10-26,0.09857,0.12857,0.29679,0.39643,0.54643,0.61571,0.85571
2012-10-27,4030.0,,0.09857,0.12857,0.29679,0.39643,0.54643,0.61571,0.85571
2012-10-28,4030.0,,0.09857,0.12857,0.29679,0.39643,0.54643,0.61571,0.85571
2012-10-29,4031.0,2012-10-29,0.09857,0.12821,0.29643,0.39643,0.54571,0.61643,0.85643
2012-10-30,4032.0,2012-10-30,0.09857,0.12857,0.28393,0.39643,0.54571,0.61571,0.85571
2012-10-31,4033.0,2012-10-31,0.09857,0.12786,0.28071,0.39643,0.54571,0.61571,0.85571
2012-11-01,4034.0,2012-11-01,0.09857,0.12786,0.28,0.39643,0.54571,0.61571,0.85571
2012-11-02,4035.0,2012-11-02,0.09786,0.12714,0.28,0.39643,0.54571,0.61571,0.85571
2012-11-03,4035.0,,0.09786,0.12714,0.28,0.39643,0.54571,0.61571,0.85571
2012-11-04,4035.0,,0.09786,0.12714,0.28,0.39643,0.54571,0.61571,0.85571
2012-11-05,4036.0,2012-11-05,0.09786,0.12786,0.27964,0.39643,0.54571,0.61571,0.85571
2012-11-06,4037.0,2012-11-06,0.09786,0.12821,0.27821,0.39714,0.5475,0.61714,0.85714
2012-11-07,4038.0,2012-11-07,0.09786,0.12714,0.27821,0.39714,0.54643,0.61643,0.85643
2012-11-08,4039.0,2012-11-08,0.0975,0.12786,0.27714,0.39643,0.54571,0.61571,0.85571
2012-11-09,4040.0,2012-11-09,0.09786,0.12786,0.27714,0.39643,0.54643,0.61571,0.85571
2012-11-10,4040.0,,0.09786,0.12786,0.27714,0.39643,0.54643,0.61571,0.85571
2012-11-11,4040.0,,0.09786,0.12786,0.27714,0.39643,0.54643,0.61571,0.85571
2012-11-12,4041.0,2012-11-12,0.09786,0.12857,0.27893,0.39786,0.54714,0.61714,0.85714
2012-11-13,4042.0,2012-11-13,0.09857,0.12893,0.27893,0.39821,0.5475,0.6175,0.8575
2012-11-14,4043.0,2012-11-14,0.09786,0.12821,0.27821,0.3975,0.54679,0.61679,0.85679
2012-11-15,4044.0,2012-11-15,0.09786,0.12821,0.27786,0.39714,0.54643,0.61643,0.85643
2012-11-16,4045.0,2012-11-16,0.09786,0.12786,0.27786,0.39714,0.54643,0.61643,0.85643
2012-11-17,4045.0,,0.09786,0.12786,0.27786,0.39714,0.54643,0.61643,0.85643
2012-11-18,4045.0,,0.09786,0.12786,0.27786,0.39714,0.54643,0.61643,0.85643
2012-11-19,4046.0,2012-11-19,0.0975,0.12786,0.27786,0.39714,0.54643,0.61643,0.85643
2012-11-20,4047.0,2012-11-20,0.0975,0.12786,0.27786,0.39714,0.54643,0.61643,0.85643
2012-11-21,4048.0,2012-11-21,0.09786,0.12786,0.27786,0.39714,0.54643,0.61643,0.85643
2012-11-22,4049.0,2012-11-22,0.0975,0.12786,0.27786,0.39714,0.54643,0.61643,0.85643
2012-11-23,4050.0,2012-11-23,0.0975,0.12786,0.27786,0.39714,0.54643,0.61643,0.85643
2012-11-24,4050.0,,0.0975,0.12786,0.27786,0.39714,0.54643,0.61643,0.85643
2012-11-25,4050.0,,0.0975,0.12786,0.27786,0.39714,0.54643,0.61643,0.85643
2012-11-26,4051.0,2012-11-26,0.09786,0.12821,0.27821,0.3975,0.54679,0.61679,0.85679
2012-11-27,4052.0,2012-11-27,0.0975,0.12821,0.27821,0.3975,0.54679,0.61679,0.85679
2012-11-28,4053.0,2012-11-28,0.0975,0.12821,0.27821,0.39714,0.54679,0.61643,0.85643
2012-11-29,4054.0,2012-11-29,0.09786,0.12821,0.27821,0.3975,0.54679,0.61643,0.85643
2012-11-30,4055.0,2012-11-30,0.09786,0.12821,0.27821,0.3975,0.54679,0.61679,0.85679
2012-12-01,4055.0,,0.09786,0.12821,0.27821,0.3975,0.54679,0.61679,0.85679
2012-12-02,4055.0,,0.09786,0.12821,0.27821,0.3975,0.54679,0.61679,0.85679
2012-12-03,4056.0,2012-12-03,0.09714,0.12821,0.27821,0.3975,0.54679,0.61679,0.85679
2012-12-04,4057.0,2012-12-04,0.09714,0.12821,0.27821,0.3975,0.54679,0.61679,0.85643
2012-12-05,4058.0,2012-12-05,0.09714,0.12821,0.27821,0.3975,0.54679,0.61679,0.85643
2012-12-06,4059.0,2012-12-06,0.09714,0.12821,0.27821,0.3975,0.54679,0.61679,0.85643
2012-12-07,4060.0,2012-12-07,0.09714,0.12821,0.2775,0.39821,0.54679,0.61679,0.85643
2012-12-08,4060.0,,0.09714,0.12821,0.2775,0.39821,0.54679,0.61679,0.85643
2012-12-09,4060.0,,0.09714,0.12821,0.2775,0.39821,0.54679,0.61679,0.85643
2012-12-10,4061.0,2012-12-10,0.09714,0.1275,0.2775,0.39821,0.54679,0.61679,0.85643
2012-12-11,4062.0,2012-12-11,0.09714,0.1275,0.2775,0.39821,0.54679,0.61679,0.85643
2012-12-12,4063.0,2012-12-12,0.09714,0.1275,0.2775,0.39821,0.54679,0.61679,0.85643
2012-12-13,4064.0,2012-12-13,0.09714,0.1275,0.2775,0.39821,0.54679,0.61679,0.85643
2012-12-14,4065.0,2012-12-14,0.09714,0.1275,0.2775,0.39821,0.54679,0.61679,0.85643
2012-12-15,4065.0,,0.09714,0.1275,0.2775,0.39821,0.54679,0.61679,0.85643
2012-12-16,4065.0,,0.09714,0.1275,0.2775,0.39821,0.54679,0.61679,0.85643
2012-12-17,4066.0,2012-12-17,0.09643,0.1275,0.2775,0.39821,0.54679,0.61679,0.85643
2012-12-18,4067.0,2012-12-18,0.09643,0.1275,0.2775,0.39821,0.5475,0.61679,0.85643
2012-12-19,4068.0,2012-12-19,0.09643,0.1275,0.2775,0.39821,0.54679,0.61679,0.85643
2012-12-20,4069.0,2012-12-20,0.09357,0.1275,0.2775,0.39821,0.54679,0.61679,0.85643
2012-12-21,4070.0,2012-12-21,0.09286,0.1275,0.2775,0.39821,0.54679,0.61679,0.85643
2012-12-22,4070.0,,0.09286,0.1275,0.2775,0.39821,0.54679,0.61679,0.85643
2012-12-23,4070.0,,0.09286,0.1275,0.2775,0.39821,0.54679,0.61679,0.85643
2012-12-24,4071.0,2012-12-24,0.09357,0.1275,0.2775,0.39821,0.54679,0.61679,0.85643
2012-12-25,4071.0,,0.09357,0.1275,0.2775,0.39821,0.54679,0.61679,0.85643
2012-12-26,4071.0,,0.09357,0.1275,0.2775,0.39821,0.54679,0.61679,0.85643
2012-12-27,4072.0,2012-12-27,0.09429,0.1275,0.2775,0.39821,0.54679,0.61679,0.85643
2012-12-28,4073.0,2012-12-28,0.09429,0.1275,0.2775,0.39821,0.54679,0.61679,0.85643
2012-12-29,4073.0,,0.09429,0.1275,0.2775,0.39821,0.54679,0.61679,0.85643
2012-12-30,4073.0,,0.09429,0.1275,0.2775,0.39821,0.54679,0.61679,0.85643
2012-12-31,4074.0,2012-12-31,0.09643,0.1275,0.2775,0.39821,0.54679,0.61679,0.85643
2013-01-01,4074.0,,0.09643,0.1275,0.2775,0.39821,0.54679,0.61679,0.85643
2013-01-02,4075.0,2013-01-02,0.09643,0.12714,0.27643,0.39786,0.54643,0.61643,0.85607
2013-01-03,4076.0,2013-01-03,0.09643,0.12714,0.27643,0.39786,0.54643,0.61643,0.85607
2013-01-04,4077.0,2013-01-04,0.09643,0.12714,0.27643,0.39786,0.54643,0.61643,0.85607
2013-01-05,4077.0,,0.09643,0.12714,0.27643,0.39786,0.54643,0.61643,0.85607
2013-01-06,4077.0,,0.09643,0.12714,0.27643,0.39786,0.54643,0.61643,0.85607
2013-01-07,4078.0,2013-01-07,0.09714,0.12786,0.27571,0.39786,0.54643,0.61643,0.85607
2013-01-08,4079.0,2013-01-08,0.09714,0.12786,0.27571,0.39786,0.54643,0.61643,0.85607
2013-01-09,4080.0,2013-01-09,0.09714,0.12786,0.27571,0.39786,0.54643,0.61643,0.85607
2013-01-10,4081.0,2013-01-10,0.09714,0.12714,0.27571,0.39786,0.54643,0.61643,0.85607
2013-01-11,4082.0,2013-01-11,0.09357,0.10214,0.25929,0.38786,0.53786,0.60786,0.84786
2013-01-12,4082.0,,0.09357,0.10214,0.25929,0.38786,0.53786,0.60786,0.84786
2013-01-13,4082.0,,0.09357,0.10214,0.25929,0.38786,0.53786,0.60786,0.84786
2013-01-14,4083.0,2013-01-14,0.09643,0.1,0.25786,0.38786,0.53786,0.60786,0.84786
2013-01-15,4084.0,2013-01-15,0.09571,0.1,0.25714,0.38786,0.53786,0.60786,0.84786
2013-01-16,4085.0,2013-01-16,0.09571,0.1,0.24071,0.38714,0.53714,0.60714,0.84714
2013-01-17,4086.0,2013-01-17,0.09571,0.09929,0.23929,0.38714,0.53714,0.60714,0.84714
2013-01-18,4087.0,2013-01-18,0.095,0.09857,0.23857,0.38714,0.53714,0.60714,0.84714
2013-01-19,4087.0,,0.095,0.09857,0.23857,0.38714,0.53714,0.60714,0.84714
2013-01-20,4087.0,,0.095,0.09857,0.23857,0.38714,0.53714,0.60714,0.84714
2013-01-21,4088.0,2013-01-21,0.09429,0.09857,0.23857,0.38714,0.53714,0.60714,0.84714
2013-01-22,4089.0,2013-01-22,0.095,0.09857,0.23857,0.38643,0.53714,0.60714,0.84714
2013-01-23,4090.0,2013-01-23,0.095,0.09786,0.23857,0.38643,0.53714,0.60714,0.84714
2013-01-24,4091.0,2013-01-24,0.095,0.09786,0.23071,0.38643,0.53714,0.60714,0.84714
2013-01-25,4092.0,2013-01-25,0.095,0.09786,0.22857,0.38571,0.53643,0.60643,0.84643
2013-01-26,4092.0,,0.095,0.09786,0.22857,0.38571,0.53643,0.60643,0.84643
2013-01-27,4092.0,,0.095,0.09786,0.22857,0.38571,0.53643,0.60643,0.84643
2013-01-28,4093.0,2013-01-28,0.095,0.09786,0.22857,0.38571,0.53643,0.60643,0.84643
2013-01-29,4094.0,2013-01-29,0.095,0.09786,0.22786,0.38571,0.53643,0.60643,0.84643
2013-01-30,4095.0,2013-01-30,0.095,0.09786,0.22786,0.385,0.53643,0.60643,0.84643
2013-01-31,4096.0,2013-01-31,0.095,0.09786,0.22786,0.38571,0.53643,0.60643,0.84643
2013-02-01,4097.0,2013-02-01,0.095,0.09786,0.22786,0.38571,0.53643,0.60643,0.84643
2013-02-02,4097.0,,0.095,0.09786,0.22786,0.38571,0.53643,0.60643,0.84643
2013-02-03,4097.0,,0.095,0.09786,0.22786,0.38571,0.53643,0.60643,0.84643
2013-02-04,4098.0,2013-02-04,0.09643,0.09786,0.22643,0.385,0.53571,0.60571,0.84571
2013-02-05,4099.0,2013-02-05,0.095,0.09786,0.22714,0.385,0.53571,0.60571,0.84571
2013-02-06,4100.0,2013-02-06,0.095,0.09786,0.22714,0.385,0.53571,0.60571,0.84571
2013-02-07,4101.0,2013-02-07,0.095,0.09786,0.22714,0.385,0.53571,0.60571,0.84571
2013-02-08,4102.0,2013-02-08,0.095,0.09786,0.22714,0.385,0.53571,0.60571,0.84571
2013-02-09,4102.0,,0.095,0.09786,0.22714,0.385,0.53571,0.60571,0.84571
2013-02-10,4102.0,,0.095,0.09786,0.22714,0.385,0.53571,0.60571,0.84571
2013-02-11,4102.0,,0.095,0.09786,0.22714,0.385,0.53571,0.60571,0.84571
2013-02-12,4102.0,,0.095,0.09786,0.22714,0.385,0.53571,0.60571,0.84571
2013-02-13,4102.0,,0.095,0.09786,0.22714,0.385,0.53571,0.60571,0.84571
2013-02-14,4103.0,2013-02-14,0.095,0.09786,0.22714,0.38571,0.53571,0.60571,0.84571
2013-02-15,4104.0,2013-02-15,0.09286,0.09786,0.22714,0.385,0.53571,0.60571,0.845
2013-02-16,4104.0,,0.09286,0.09786,0.22714,0.385,0.53571,0.60571,0.845
2013-02-17,4104.0,,0.09286,0.09786,0.22714,0.385,0.53571,0.60571,0.845
2013-02-18,4105.0,2013-02-18,0.09429,0.09786,0.22714,0.385,0.53571,0.60571,0.84571
2013-02-19,4106.0,2013-02-19,0.09357,0.09786,0.22714,0.385,0.535,0.60571,0.845
2013-02-20,4107.0,2013-02-20,0.09357,0.09786,0.22714,0.38429,0.535,0.60571,0.845
2013-02-21,4108.0,2013-02-21,0.09071,0.09714,0.225,0.38357,0.535,0.605,0.845
2013-02-22,4109.0,2013-02-22,0.09071,0.09714,0.22571,0.38286,0.535,0.605,0.845
2013-02-23,4109.0,,0.09071,0.09714,0.22571,0.38286,0.535,0.605,0.845
2013-02-24,4109.0,,0.09071,0.09714,0.22571,0.38286,0.535,0.605,0.845
2013-02-25,4110.0,2013-02-25,0.09071,0.09714,0.22571,0.38286,0.535,0.605,0.845
2013-02-26,4111.0,2013-02-26,0.09071,0.09714,0.225,0.38286,0.535,0.605,0.845
2013-02-27,4112.0,2013-02-27,0.09071,0.09714,0.225,0.38286,0.535,0.605,0.84643
2013-02-28,4113.0,2013-02-28,0.09071,0.09714,0.225,0.38286,0.535,0.605,0.845
2013-03-01,4114.0,2013-03-01,0.09071,0.09714,0.225,0.38286,0.535,0.605,0.845
2013-03-02,4114.0,,0.09071,0.09714,0.225,0.38286,0.535,0.605,0.845
2013-03-03,4114.0,,0.09071,0.09714,0.225,0.38286,0.535,0.605,0.845
2013-03-04,4115.0,2013-03-04,0.09071,0.09714,0.225,0.38286,0.535,0.605,0.845
2013-03-05,4116.0,2013-03-05,0.09071,0.09714,0.22429,0.38286,0.535,0.605,0.845
2013-03-06,4117.0,2013-03-06,0.09071,0.09714,0.22357,0.38286,0.535,0.605,0.845
2013-03-07,4118.0,2013-03-07,0.09071,0.09714,0.21714,0.38214,0.535,0.605,0.845
2013-03-08,4119.0,2013-03-08,0.09,0.09714,0.21714,0.38286,0.535,0.605,0.845
2013-03-09,4119.0,,0.09,0.09714,0.21714,0.38286,0.535,0.605,0.845
2013-03-10,4119.0,,0.09,0.09714,0.21714,0.38286,0.535,0.605,0.845
2013-03-11,4120.0,2013-03-11,0.09214,0.09714,0.21714,0.38214,0.535,0.605,0.845
2013-03-12,4121.0,2013-03-12,0.08857,0.09714,0.20929,0.38143,0.535,0.605,0.845
2013-03-13,4122.0,2013-03-13,0.08571,0.09643,0.20786,0.38071,0.535,0.60429,0.845
2013-03-14,4123.0,2013-03-14,0.08786,0.09714,0.20786,0.38143,0.535,0.60429,0.845
2013-03-15,4124.0,2013-03-15,0.09071,0.09714,0.20786,0.38143,0.535,0.60357,0.84429
2013-03-16,4124.0,,0.09071,0.09714,0.20786,0.38143,0.535,0.60357,0.84429
2013-03-17,4124.0,,0.09071,0.09714,0.20786,0.38143,0.535,0.60357,0.84429
2013-03-18,4125.0,2013-03-18,0.08786,0.09714,0.20786,0.38143,0.535,0.60429,0.84429
2013-03-19,4126.0,2013-03-19,0.08714,0.09714,0.20786,0.38143,0.535,0.60429,0.84429
2013-03-20,4127.0,2013-03-20,0.08643,0.09714,0.20786,0.38143,0.54,0.60929,0.84929
2013-03-21,4128.0,2013-03-21,0.08643,0.09714,0.20786,0.38286,0.54143,0.61214,0.85071
2013-03-22,4129.0,2013-03-22,0.08357,0.09571,0.20714,0.38143,0.54143,0.61143,0.85143
2013-03-23,4129.0,,0.08357,0.09571,0.20714,0.38143,0.54143,0.61143,0.85143
2013-03-24,4129.0,,0.08357,0.09571,0.20714,0.38143,0.54143,0.61143,0.85143
2013-03-25,4130.0,2013-03-25,0.08393,0.09607,0.20786,0.38286,0.54214,0.61214,0.85143
2013-03-26,4131.0,2013-03-26,0.08321,0.09607,0.20786,0.38214,0.54071,0.61071,0.85071
2013-03-27,4132.0,2013-03-27,0.08321,0.09643,0.20786,0.38214,0.54071,0.61071,0.85071
2013-03-28,4133.0,2013-03-28,0.08357,0.09593,0.20786,0.38214,0.54071,0.61071,0.85071
2013-03-29,4133.0,,0.08357,0.09593,0.20786,0.38214,0.54071,0.61071,0.85071
2013-03-30,4133.0,,0.08357,0.09593,0.20786,0.38214,0.54071,0.61071,0.85071
2013-03-31,4133.0,,0.08357,0.09593,0.20786,0.38214,0.54071,0.61071,0.85071
2013-04-01,4133.0,,0.08357,0.09593,0.20786,0.38214,0.54071,0.61071,0.85071
2013-04-02,4134.0,2013-04-02,0.08143,0.095,0.20714,0.38071,0.53929,0.61071,0.85071
2013-04-03,4135.0,2013-04-03,0.08143,0.09429,0.20714,0.38071,0.53857,0.61071,0.85071
2013-04-04,4135.0,,0.08143,0.09429,0.20714,0.38071,0.53857,0.61071,0.85071
2013-04-05,4136.0,2013-04-05,0.08214,0.09429,0.20714,0.38071,0.54,0.61071,0.85071
2013-04-06,4136.0,,0.08214,0.09429,0.20714,0.38071,0.54,0.61071,0.85071
2013-04-07,4136.0,,0.08214,0.09429,0.20714,0.38071,0.54,0.61071,0.85071
2013-04-08,4137.0,2013-04-08,0.08214,0.095,0.20714,0.37929,0.53786,0.60929,0.85
2013-04-09,4138.0,2013-04-09,0.08143,0.09571,0.20714,0.37929,0.53786,0.60929,0.85
2013-04-10,4139.0,2013-04-10,0.08143,0.09571,0.20714,0.37929,0.53786,0.60929,0.85
2013-04-11,4140.0,2013-04-11,0.08143,0.095,0.20643,0.37786,0.53786,0.61,0.85071
2013-04-12,4141.0,2013-04-12,0.08143,0.09571,0.20714,0.37786,0.53786,0.60929,0.84929
2013-04-13,4141.0,,0.08143,0.09571,0.20714,0.37786,0.53786,0.60929,0.84929
2013-04-14,4141.0,,0.08143,0.09571,0.20714,0.37786,0.53786,0.60929,0.84929
2013-04-15,4142.0,2013-04-15,0.08143,0.09571,0.20714,0.37714,0.53643,0.60857,0.84857
2013-04-16,4143.0,2013-04-16,0.08143,0.09571,0.20714,0.37714,0.53714,0.60857,0.84857
2013-04-17,4144.0,2013-04-17,0.08071,0.095,0.20643,0.37714,0.53714,0.60929,0.84929
2013-04-18,4145.0,2013-04-18,0.08214,0.09571,0.20714,0.37714,0.53714,0.60857,0.84857
2013-04-19,4146.0,2013-04-19,0.08214,0.09571,0.20714,0.37714,0.53714,0.60857,0.84857
2013-04-20,4146.0,,0.08214,0.09571,0.20714,0.37714,0.53714,0.60857,0.84857
2013-04-21,4146.0,,0.08214,0.09571,0.20714,0.37714,0.53714,0.60857,0.84857
2013-04-22,4147.0,2013-04-22,0.08214,0.09571,0.20714,0.37714,0.53714,0.60857,0.84857
2013-04-23,4148.0,2013-04-23,0.08214,0.09571,0.20714,0.37714,0.53714,0.60857,0.84857
2013-04-24,4149.0,2013-04-24,0.08214,0.09571,0.20714,0.37714,0.53714,0.60857,0.84857
2013-04-25,4150.0,2013-04-25,0.08143,0.09571,0.20714,0.37714,0.53714,0.60857,0.84857
2013-04-26,4151.0,2013-04-26,0.07929,0.09571,0.20714,0.37714,0.53714,0.60857,0.84857
2013-04-27,4151.0,,0.07929,0.09571,0.20714,0.37714,0.53714,0.60857,0.84857
2013-04-28,4151.0,,0.07929,0.09571,0.20714,0.37714,0.53714,0.60857,0.84857
2013-04-29,4152.0,2013-04-29,0.07929,0.09571,0.20714,0.37714,0.53714,0.60857,0.84857
2013-04-30,4153.0,2013-04-30,0.07786,0.09571,0.20714,0.37714,0.53714,0.60857,0.84786
2013-05-01,4153.0,,0.07786,0.09571,0.20714,0.37714,0.53714,0.60857,0.84786
2013-05-02,4154.0,2013-05-02,0.07857,0.095,0.20714,0.37714,0.53714,0.60857,0.84786
2013-05-03,4155.0,2013-05-03,0.07714,0.095,0.20714,0.37643,0.53643,0.60857,0.84786
2013-05-04,4155.0,,0.07714,0.095,0.20714,0.37643,0.53643,0.60857,0.84786
2013-05-05,4155.0,,0.07714,0.095,0.20714,0.37643,0.53643,0.60857,0.84786
2013-05-06,4156.0,2013-05-06,0.07786,0.095,0.20786,0.37786,0.53786,0.60857,0.84786
2013-05-07,4157.0,2013-05-07,0.07714,0.095,0.20714,0.37786,0.53786,0.60786,0.84786
2013-05-08,4158.0,2013-05-08,0.07571,0.09429,0.20643,0.37786,0.53786,0.60857,0.84857
2013-05-09,4159.0,2013-05-09,0.07643,0.09429,0.20714,0.37714,0.53786,0.60786,0.84786
2013-05-10,4160.0,2013-05-10,0.07714,0.09429,0.20714,0.37714,0.53786,0.60786,0.84786
2013-05-11,4160.0,,0.07714,0.09429,0.20714,0.37714,0.53786,0.60786,0.84786
2013-05-12,4160.0,,0.07714,0.09429,0.20714,0.37714,0.53786,0.60786,0.84786
2013-05-13,4161.0,2013-05-13,0.07714,0.09429,0.20714,0.37786,0.53857,0.60786,0.84786
2013-05-14,4162.0,2013-05-14,0.07643,0.09429,0.20786,0.37786,0.53643,0.60786,0.84786
2013-05-15,4163.0,2013-05-15,0.07643,0.09357,0.20714,0.37786,0.53857,0.60786,0.84786
2013-05-16,4164.0,2013-05-16,0.07429,0.09357,0.20643,0.3775,0.53857,0.60857,0.84643
2013-05-17,4164.0,,0.07429,0.09357,0.20643,0.3775,0.53857,0.60857,0.84643
2013-05-18,4164.0,,0.07429,0.09357,0.20643,0.3775,0.53857,0.60857,0.84643
2013-05-19,4164.0,,0.07429,0.09357,0.20643,0.3775,0.53857,0.60857,0.84643
2013-05-20,4165.0,2013-05-20,0.07357,0.09357,0.20643,0.37786,0.53857,0.60857,0.84857
2013-05-21,4166.0,2013-05-21,0.07571,0.09357,0.20714,0.37786,0.53857,0.60786,0.84786
2013-05-22,4167.0,2013-05-22,0.07429,0.09321,0.20643,0.37786,0.53857,0.60714,0.84786
2013-05-23,4168.0,2013-05-23,0.07429,0.0925,0.20786,0.37857,0.53929,0.60857,0.84857
