end_of_date,Unnamed: 0,cu_weakside,cu_strongside,disc_win_base_rate,hibor_overnight,hibor_fixing_1m,twi,opening_balance,closing_balance,market_activities,interest_payment,discount_window_reversal,discount_window_activities,intraday_movements_of_aggregate_balance_at_0930,intraday_movements_of_aggregate_balance_at_1000,intraday_movements_of_aggregate_balance_at_1100,intraday_movements_of_aggregate_balance_at_1200,intraday_movements_of_aggregate_balance_at_1500,intraday_movements_of_aggregate_balance_at_1600,forex_trans_t1,other_market_activities_t1,reversal_of_discount_window_t1,interest_payment_issuance_efbn_t1,forecast_aggregate_bal_t1,forex_trans_t2,other_market_activities_t2,reversal_of_discount_window_t2,interest_payment_issuance_efbn_t2,forecast_aggregate_bal_t2,forex_trans_t3,other_market_activities_t3,reversal_of_discount_window_t3,interest_payment_issuance_efbn_t3,forecast_aggregate_bal_t3,forex_trans_t4,other_market_activities_t4,reversal_of_discount_window_t4,interest_payment_issuance_efbn_t4,forecast_aggregate_bal_t4,forex_trans_u,other_market_activities_u,reversal_of_discount_window_u,interest_payment_issuance_efbn_u,forecast_aggregate_bal_u
2012-01-05,3426.0,7.85,7.75,0.5,0.2,0.36241,94.9,148651.0,148651.0,0.0,0.0,0.0,0.0,161098.0,161164.0,176496.0,197592.0,204981.0,198909.0,0.0,0.0,0.0,0.0,148651.0,0.0,0.0,0.0,0.0,148651.0,0.0,0.0,0.0,0.0,148651.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-22.0,148629.0
2012-01-06,3425.0,7.85,7.75,0.5,0.14,0.36,95.1,148651.0,148651.0,0.0,0.0,0.0,0.0,151841.0,159832.0,172678.0,193134.0,209294.0,200875.0,0.0,0.0,0.0,0.0,148651.0,0.0,0.0,0.0,0.0,148651.0,0.0,0.0,0.0,10.0,148661.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-32.0,148629.0
2012-01-07,3425.0,7.85,7.75,0.5,0.14,0.36,95.1,148651.0,148651.0,0.0,0.0,0.0,0.0,151841.0,159832.0,172678.0,193134.0,209294.0,200875.0,0.0,0.0,0.0,0.0,148651.0,0.0,0.0,0.0,0.0,148651.0,0.0,0.0,0.0,10.0,148661.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-32.0,148629.0
2012-01-08,3425.0,7.85,7.75,0.5,0.14,0.36,95.1,148651.0,148651.0,0.0,0.0,0.0,0.0,151841.0,159832.0,172678.0,193134.0,209294.0,200875.0,0.0,0.0,0.0,0.0,148651.0,0.0,0.0,0.0,0.0,148651.0,0.0,0.0,0.0,10.0,148661.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-32.0,148629.0
2012-01-09,3424.0,7.85,7.75,0.5,0.1,0.35929,95.2,148651.0,149499.0,0.0,0.0,0.0,848.0,157450.0,165345.0,182553.0,193155.0,195114.0,196893.0,0.0,0.0,-848.0,0.0,148651.0,0.0,0.0,0.0,10.0,148661.0,0.0,0.0,0.0,0.0,148661.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-32.0,148629.0
2012-01-10,3423.0,7.85,7.75,0.5,0.07,0.36,95.1,149499.0,148651.0,0.0,0.0,-848.0,0.0,155995.0,156522.0,168364.0,178720.0,184436.0,184542.0,0.0,0.0,0.0,11.0,148662.0,0.0,0.0,0.0,0.0,148662.0,0.0,0.0,0.0,0.0,148662.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-33.0,148629.0
2012-01-11,3422.0,7.85,7.75,0.5,0.04,0.36,95.1,148651.0,148662.0,0.0,11.0,0.0,0.0,155331.0,165663.0,173177.0,164231.0,173905.0,176926.0,0.0,0.0,0.0,0.0,148662.0,0.0,0.0,0.0,0.0,148662.0,0.0,0.0,0.0,0.0,148662.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-33.0,148629.0
2012-01-12,3421.0,7.85,7.75,0.5,0.03,0.36,95.1,148662.0,148662.0,0.0,0.0,0.0,0.0,153261.0,178953.0,185470.0,199869.0,210321.0,214645.0,0.0,0.0,0.0,0.0,148662.0,0.0,0.0,0.0,0.0,148662.0,0.0,0.0,0.0,0.0,148662.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-33.0,148629.0
2012-01-13,3420.0,7.85,7.75,0.5,0.04,0.36,94.9,148662.0,148662.0,0.0,0.0,0.0,0.0,154685.0,160876.0,181135.0,203621.0,205525.0,206798.0,0.0,0.0,0.0,0.0,148662.0,0.0,0.0,0.0,0.0,148662.0,0.0,0.0,0.0,-7.0,148655.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-26.0,148629.0
2012-01-14,3420.0,7.85,7.75,0.5,0.04,0.36,94.9,148662.0,148662.0,0.0,0.0,0.0,0.0,154685.0,160876.0,181135.0,203621.0,205525.0,206798.0,0.0,0.0,0.0,0.0,148662.0,0.0,0.0,0.0,0.0,148662.0,0.0,0.0,0.0,-7.0,148655.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-26.0,148629.0
2012-01-15,3420.0,7.85,7.75,0.5,0.04,0.36,94.9,148662.0,148662.0,0.0,0.0,0.0,0.0,154685.0,160876.0,181135.0,203621.0,205525.0,206798.0,0.0,0.0,0.0,0.0,148662.0,0.0,0.0,0.0,0.0,148662.0,0.0,0.0,0.0,-7.0,148655.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-26.0,148629.0
2012-01-16,3419.0,7.85,7.75,0.5,0.04,0.36,95.1,148662.0,148662.0,0.0,0.0,0.0,0.0,154881.0,155641.0,165779.0,167856.0,176270.0,170002.0,0.0,0.0,0.0,0.0,148662.0,0.0,0.0,0.0,-7.0,148655.0,0.0,0.0,0.0,0.0,148655.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-26.0,148629.0
2012-01-17,3418.0,7.85,7.75,0.5,0.04,0.35929,94.9,148662.0,148662.0,0.0,0.0,0.0,0.0,165347.0,167060.0,172191.0,192874.0,204879.0,204789.0,0.0,0.0,0.0,-4.0,148658.0,0.0,0.0,0.0,0.0,148658.0,0.0,0.0,0.0,0.0,148658.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-29.0,148629.0
2012-01-18,3417.0,7.85,7.75,0.5,0.03,0.35929,94.8,148662.0,148658.0,0.0,-4.0,0.0,0.0,159456.0,162410.0,180195.0,176340.0,186716.0,178206.0,0.0,0.0,0.0,0.0,148658.0,0.0,0.0,0.0,0.0,148658.0,0.0,0.0,0.0,1.0,148659.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-30.0,148629.0
2012-01-19,3416.0,7.85,7.75,0.5,0.04,0.36,94.7,148658.0,148678.0,0.0,0.0,0.0,20.0,155845.0,168697.0,182499.0,198288.0,219756.0,214031.0,0.0,0.0,-20.0,0.0,148658.0,0.0,0.0,0.0,0.0,148657.0,0.0,0.0,0.0,0.0,148657.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-29.0,148629.0
2012-01-20,3415.0,7.85,7.75,0.5,0.05,0.36,94.7,148678.0,148658.0,0.0,0.0,-20.0,0.0,154602.0,163297.0,181515.0,194494.0,211811.0,210923.0,0.0,0.0,0.0,2.0,148660.0,0.0,0.0,0.0,0.0,148660.0,0.0,0.0,0.0,0.0,148660.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-31.0,148629.0
2012-01-21,3415.0,7.85,7.75,0.5,0.05,0.36,94.7,148678.0,148658.0,0.0,0.0,-20.0,0.0,154602.0,163297.0,181515.0,194494.0,211811.0,210923.0,0.0,0.0,0.0,2.0,148660.0,0.0,0.0,0.0,0.0,148660.0,0.0,0.0,0.0,0.0,148660.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-31.0,148629.0
2012-01-22,3415.0,7.85,7.75,0.5,0.05,0.36,94.7,148678.0,148658.0,0.0,0.0,-20.0,0.0,154602.0,163297.0,181515.0,194494.0,211811.0,210923.0,0.0,0.0,0.0,2.0,148660.0,0.0,0.0,0.0,0.0,148660.0,0.0,0.0,0.0,0.0,148660.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-31.0,148629.0
2012-01-23,3415.0,7.85,7.75,0.5,0.05,0.36,94.7,148678.0,148658.0,0.0,0.0,-20.0,0.0,154602.0,163297.0,181515.0,194494.0,211811.0,210923.0,0.0,0.0,0.0,2.0,148660.0,0.0,0.0,0.0,0.0,148660.0,0.0,0.0,0.0,0.0,148660.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-31.0,148629.0
2012-01-24,3415.0,7.85,7.75,0.5,0.05,0.36,94.7,148678.0,148658.0,0.0,0.0,-20.0,0.0,154602.0,163297.0,181515.0,194494.0,211811.0,210923.0,0.0,0.0,0.0,2.0,148660.0,0.0,0.0,0.0,0.0,148660.0,0.0,0.0,0.0,0.0,148660.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-31.0,148629.0
2012-01-25,3415.0,7.85,7.75,0.5,0.05,0.36,94.7,148678.0,148658.0,0.0,0.0,-20.0,0.0,154602.0,163297.0,181515.0,194494.0,211811.0,210923.0,0.0,0.0,0.0,2.0,148660.0,0.0,0.0,0.0,0.0,148660.0,0.0,0.0,0.0,0.0,148660.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-31.0,148629.0
2012-01-26,3414.0,7.85,7.75,0.5,0.03,0.35929,94.5,148658.0,148660.0,0.0,2.0,0.0,0.0,160224.0,170193.0,182339.0,162767.0,190815.0,187451.0,0.0,0.0,0.0,0.0,148660.0,0.0,0.0,0.0,0.0,148660.0,0.0,0.0,0.0,0.0,148660.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-31.0,148629.0
2012-01-27,3413.0,7.85,7.75,0.5,0.04,0.35857,94.4,148660.0,148660.0,0.0,0.0,0.0,0.0,154293.0,166435.0,184233.0,202145.0,211022.0,213581.0,0.0,0.0,0.0,0.0,148660.0,0.0,0.0,0.0,0.0,148660.0,0.0,0.0,0.0,-3.0,148657.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-28.0,148629.0
2012-01-28,3413.0,7.85,7.75,0.5,0.04,0.35857,94.4,148660.0,148660.0,0.0,0.0,0.0,0.0,154293.0,166435.0,184233.0,202145.0,211022.0,213581.0,0.0,0.0,0.0,0.0,148660.0,0.0,0.0,0.0,0.0,148660.0,0.0,0.0,0.0,-3.0,148657.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-28.0,148629.0
2012-01-29,3413.0,7.85,7.75,0.5,0.04,0.35857,94.4,148660.0,148660.0,0.0,0.0,0.0,0.0,154293.0,166435.0,184233.0,202145.0,211022.0,213581.0,0.0,0.0,0.0,0.0,148660.0,0.0,0.0,0.0,0.0,148660.0,0.0,0.0,0.0,-3.0,148657.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-28.0,148629.0
2012-01-30,3412.0,7.85,7.75,0.5,0.04,0.36,94.4,148660.0,148660.0,0.0,0.0,0.0,0.0,153243.0,158962.0,175382.0,182433.0,194759.0,195320.0,0.0,0.0,0.0,0.0,148660.0,0.0,0.0,0.0,-3.0,148657.0,0.0,0.0,0.0,0.0,148657.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-28.0,148629.0
2012-01-31,3411.0,7.85,7.75,0.5,0.06,0.36071,94.3,148660.0,148660.0,0.0,0.0,0.0,0.0,154086.0,165878.0,178351.0,186948.0,204069.0,201906.0,0.0,0.0,0.0,-3.0,148657.0,0.0,0.0,0.0,0.0,148657.0,0.0,0.0,0.0,0.0,148657.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-28.0,148629.0
2012-02-01,3410.0,7.85,7.75,0.5,0.05,0.36,94.3,148660.0,148662.0,0.0,-3.0,0.0,5.0,151750.0,151925.0,175862.0,164852.0,180638.0,170927.0,0.0,0.0,-5.0,0.0,148657.0,0.0,0.0,0.0,0.0,148657.0,0.0,0.0,0.0,0.0,148657.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-28.0,148629.0
2012-02-02,3409.0,7.85,7.75,0.5,0.06,0.36,94.1,148662.0,148657.0,0.0,0.0,-5.0,0.0,151726.0,152167.0,179831.0,180237.0,197949.0,197428.0,0.0,0.0,0.0,0.0,148657.0,0.0,0.0,0.0,0.0,148657.0,0.0,0.0,0.0,0.0,148657.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-28.0,148629.0
2012-02-03,3408.0,7.85,7.75,0.5,0.07,0.36,94.1,148657.0,148657.0,0.0,0.0,0.0,0.0,152822.0,153455.0,180920.0,199793.0,204405.0,201788.0,0.0,0.0,0.0,0.0,148657.0,0.0,0.0,0.0,0.0,148657.0,0.0,0.0,0.0,-7.0,148649.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-21.0,148629.0
2012-02-04,3408.0,7.85,7.75,0.5,0.07,0.36,94.1,148657.0,148657.0,0.0,0.0,0.0,0.0,152822.0,153455.0,180920.0,199793.0,204405.0,201788.0,0.0,0.0,0.0,0.0,148657.0,0.0,0.0,0.0,0.0,148657.0,0.0,0.0,0.0,-7.0,148649.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-21.0,148629.0
2012-02-05,3408.0,7.85,7.75,0.5,0.07,0.36,94.1,148657.0,148657.0,0.0,0.0,0.0,0.0,152822.0,153455.0,180920.0,199793.0,204405.0,201788.0,0.0,0.0,0.0,0.0,148657.0,0.0,0.0,0.0,0.0,148657.0,0.0,0.0,0.0,-7.0,148649.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-21.0,148629.0
2012-02-06,3407.0,7.85,7.75,0.5,0.06,0.36,94.2,148657.0,148657.0,0.0,0.0,0.0,0.0,158168.0,158967.0,179378.0,196624.0,206186.0,198134.0,0.0,0.0,0.0,0.0,148657.0,0.0,0.0,0.0,-7.0,148649.0,0.0,0.0,0.0,0.0,148649.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-21.0,148629.0
2012-02-07,3406.0,7.85,7.75,0.5,0.05,0.36,94.1,148657.0,148657.0,0.0,0.0,0.0,0.0,157169.0,160602.0,164343.0,174731.0,183707.0,174063.0,0.0,0.0,0.0,-6.0,148651.0,0.0,0.0,0.0,0.0,148651.0,0.0,0.0,0.0,0.0,148651.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-22.0,148629.0
2012-02-08,3405.0,7.85,7.75,0.5,0.06,0.36,94.1,148657.0,149047.0,0.0,-6.0,0.0,396.0,158942.0,165141.0,170616.0,162423.0,170352.0,161204.0,0.0,0.0,-396.0,0.0,148651.0,0.0,0.0,0.0,0.0,148651.0,0.0,0.0,0.0,0.0,148651.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-22.0,148629.0
2012-02-09,3404.0,7.85,7.75,0.5,0.06,0.36,94.0,149047.0,148651.0,0.0,0.0,-396.0,0.0,152071.0,167132.0,170716.0,186404.0,193932.0,199392.0,0.0,0.0,0.0,0.0,148651.0,0.0,0.0,0.0,0.0,148651.0,0.0,0.0,0.0,0.0,148651.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-22.0,148629.0
2012-02-10,3403.0,7.85,7.75,0.5,0.06,0.35286,94.1,148651.0,148651.0,0.0,0.0,0.0,0.0,157232.0,170438.0,174939.0,189264.0,199760.0,202560.0,0.0,0.0,0.0,0.0,148651.0,0.0,0.0,0.0,0.0,148651.0,0.0,0.0,0.0,-4.0,148647.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-18.0,148629.0
2012-02-11,3403.0,7.85,7.75,0.5,0.06,0.35286,94.1,148651.0,148651.0,0.0,0.0,0.0,0.0,157232.0,170438.0,174939.0,189264.0,199760.0,202560.0,0.0,0.0,0.0,0.0,148651.0,0.0,0.0,0.0,0.0,148651.0,0.0,0.0,0.0,-4.0,148647.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-18.0,148629.0
2012-02-12,3403.0,7.85,7.75,0.5,0.06,0.35286,94.1,148651.0,148651.0,0.0,0.0,0.0,0.0,157232.0,170438.0,174939.0,189264.0,199760.0,202560.0,0.0,0.0,0.0,0.0,148651.0,0.0,0.0,0.0,0.0,148651.0,0.0,0.0,0.0,-4.0,148647.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-18.0,148629.0
2012-02-13,3402.0,7.85,7.75,0.5,0.06,0.34429,94.2,148651.0,148651.0,0.0,0.0,0.0,0.0,149997.0,150899.0,180059.0,191637.0,208321.0,211875.0,0.0,0.0,0.0,0.0,148651.0,0.0,0.0,0.0,-4.0,148647.0,0.0,0.0,0.0,7.0,148653.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-24.0,148629.0
2012-02-14,3401.0,7.85,7.75,0.5,0.04,0.3425,94.4,148651.0,148651.0,0.0,0.0,0.0,0.0,151766.0,156379.0,169655.0,180067.0,191430.0,190544.0,0.0,0.0,0.0,-3.0,148648.0,0.0,0.0,0.0,7.0,148655.0,0.0,0.0,0.0,5.0,148660.0,0.0,0.0,0.0,5.0,148683.0,0.0,0.0,0.0,-31.0,148629.0
2012-02-15,3400.0,7.85,7.75,0.5,0.04,0.34143,94.3,148651.0,148648.0,0.0,-3.0,0.0,0.0,155590.0,162741.0,173718.0,164238.0,188273.0,178736.0,0.0,0.0,0.0,7.0,148655.0,0.0,0.0,0.0,5.0,148660.0,0.0,0.0,0.0,12.0,148672.0,0.0,0.0,0.0,0.0,148672.0,0.0,0.0,0.0,-43.0,148629.0
2012-02-16,3399.0,7.85,7.75,0.5,0.03,0.34214,94.5,148648.0,148655.0,0.0,7.0,0.0,0.0,152941.0,152998.0,167287.0,192796.0,189366.0,189735.0,0.0,0.0,0.0,5.0,148660.0,0.0,0.0,0.0,12.0,148672.0,0.0,0.0,0.0,0.0,148672.0,0.0,0.0,0.0,0.0,148672.0,0.0,0.0,0.0,-43.0,148629.0
2012-02-17,3398.0,7.85,7.75,0.5,0.03,0.34071,94.4,148655.0,148660.0,0.0,5.0,0.0,0.0,161540.0,168276.0,177157.0,193012.0,209014.0,198347.0,0.0,0.0,0.0,12.0,148672.0,0.0,0.0,0.0,0.0,148672.0,0.0,0.0,0.0,-2.0,148671.0,0.0,0.0,0.0,0.0,148672.0,0.0,0.0,0.0,-42.0,148629.0
2012-02-18,3398.0,7.85,7.75,0.5,0.03,0.34071,94.4,148655.0,148660.0,0.0,5.0,0.0,0.0,161540.0,168276.0,177157.0,193012.0,209014.0,198347.0,0.0,0.0,0.0,12.0,148672.0,0.0,0.0,0.0,0.0,148672.0,0.0,0.0,0.0,-2.0,148671.0,0.0,0.0,0.0,0.0,148672.0,0.0,0.0,0.0,-42.0,148629.0
2012-02-19,3398.0,7.85,7.75,0.5,0.03,0.34071,94.4,148655.0,148660.0,0.0,5.0,0.0,0.0,161540.0,168276.0,177157.0,193012.0,209014.0,198347.0,0.0,0.0,0.0,12.0,148672.0,0.0,0.0,0.0,0.0,148672.0,0.0,0.0,0.0,-2.0,148671.0,0.0,0.0,0.0,0.0,148672.0,0.0,0.0,0.0,-42.0,148629.0
2012-02-20,3397.0,7.85,7.75,0.5,0.03,0.33357,94.3,148660.0,148672.0,0.0,12.0,0.0,0.0,155127.0,157623.0,167220.0,173925.0,182826.0,175225.0,0.0,0.0,0.0,0.0,148672.0,0.0,0.0,0.0,-2.0,148671.0,0.0,0.0,0.0,0.0,148671.0,0.0,0.0,0.0,0.0,148672.0,0.0,0.0,0.0,-42.0,148629.0
2012-02-21,3396.0,7.85,7.75,0.5,0.02,0.31714,94.4,148672.0,148672.0,0.0,0.0,0.0,0.0,158345.0,158430.0,185932.0,198022.0,209038.0,201002.0,0.0,0.0,0.0,0.0,148672.0,0.0,0.0,0.0,0.0,148672.0,0.0,0.0,0.0,14.0,148686.0,0.0,0.0,0.0,0.0,148672.0,0.0,0.0,0.0,-57.0,148629.0
2012-02-22,3395.0,7.85,7.75,0.5,0.03,0.30607,94.4,148672.0,148672.0,0.0,0.0,0.0,0.0,158899.0,158883.0,163401.0,152369.0,159614.0,167151.0,0.0,0.0,0.0,0.0,148672.0,0.0,0.0,0.0,14.0,148686.0,0.0,0.0,0.0,25.0,148711.0,0.0,0.0,0.0,0.0,148672.0,0.0,0.0,0.0,-82.0,148629.0
2012-02-23,3394.0,7.85,7.75,0.5,0.03,0.30393,94.4,148672.0,148672.0,0.0,0.0,0.0,0.0,151436.0,151906.0,163450.0,178866.0,178253.0,178215.0,0.0,0.0,0.0,9.0,148681.0,0.0,0.0,0.0,25.0,148706.0,0.0,0.0,0.0,13.0,148719.0,0.0,0.0,0.0,0.0,148672.0,0.0,0.0,0.0,-91.0,148629.0
2012-02-24,3393.0,7.85,7.75,0.5,0.03,0.30204,94.3,148672.0,148681.0,0.0,9.0,0.0,0.0,158329.0,157362.0,173724.0,188037.0,195690.0,197363.0,0.0,0.0,0.0,25.0,148706.0,0.0,0.0,0.0,13.0,148719.0,0.0,0.0,0.0,-56.0,148663.0,0.0,0.0,0.0,0.0,148672.0,0.0,0.0,0.0,-35.0,148629.0
2012-02-25,3393.0,7.85,7.75,0.5,0.03,0.30204,94.3,148672.0,148681.0,0.0,9.0,0.0,0.0,158329.0,157362.0,173724.0,188037.0,195690.0,197363.0,0.0,0.0,0.0,25.0,148706.0,0.0,0.0,0.0,13.0,148719.0,0.0,0.0,0.0,-56.0,148663.0,0.0,0.0,0.0,0.0,148672.0,0.0,0.0,0.0,-35.0,148629.0
2012-02-26,3393.0,7.85,7.75,0.5,0.03,0.30204,94.3,148672.0,148681.0,0.0,9.0,0.0,0.0,158329.0,157362.0,173724.0,188037.0,195690.0,197363.0,0.0,0.0,0.0,25.0,148706.0,0.0,0.0,0.0,13.0,148719.0,0.0,0.0,0.0,-56.0,148663.0,0.0,0.0,0.0,0.0,148672.0,0.0,0.0,0.0,-35.0,148629.0
2012-02-27,3392.0,7.85,7.75,0.5,0.03,0.30286,94.3,148681.0,148706.0,0.0,25.0,0.0,0.0,151480.0,153992.0,168886.0,181230.0,184196.0,187052.0,0.0,0.0,0.0,13.0,148719.0,0.0,0.0,0.0,-56.0,148663.0,0.0,0.0,0.0,0.0,148663.0,0.0,0.0,0.0,0.0,148672.0,0.0,0.0,0.0,-35.0,148629.0
2012-02-28,3391.0,7.85,7.75,0.5,0.03,0.30214,94.3,148706.0,148719.0,0.0,13.0,0.0,0.0,155525.0,157268.0,180948.0,193111.0,205178.0,195088.0,0.0,0.0,0.0,-56.0,148663.0,0.0,0.0,0.0,0.0,148663.0,0.0,0.0,0.0,-11.0,148652.0,0.0,0.0,0.0,0.0,148672.0,0.0,0.0,0.0,-23.0,148629.0
2012-02-29,3390.0,7.85,7.75,0.5,0.04,0.30357,94.1,148719.0,148663.0,0.0,-56.0,0.0,0.0,153864.0,156689.0,173126.0,179883.0,181253.0,176776.0,0.0,0.0,0.0,0.0,148663.0,0.0,0.0,0.0,-11.0,148652.0,0.0,0.0,0.0,-13.0,148639.0,0.0,0.0,0.0,0.0,148672.0,0.0,0.0,0.0,-10.0,148629.0
2012-03-01,3389.0,7.85,7.75,0.5,0.04,0.3025,94.3,148663.0,148663.0,0.0,0.0,0.0,0.0,151222.0,151882.0,158638.0,189732.0,202380.0,199683.0,0.0,0.0,0.0,-11.0,148652.0,0.0,0.0,0.0,-13.0,148639.0,0.0,0.0,0.0,-5.0,148633.0,0.0,0.0,0.0,0.0,148672.0,0.0,0.0,0.0,-5.0,148629.0
2012-03-02,3388.0,7.85,7.75,0.5,0.04,0.30214,94.4,148663.0,148652.0,0.0,-11.0,0.0,0.0,150379.0,150384.0,161829.0,173854.0,181357.0,175183.0,0.0,0.0,0.0,-13.0,148639.0,0.0,0.0,0.0,-5.0,148633.0,0.0,0.0,0.0,2.0,148635.0,0.0,0.0,0.0,0.0,148672.0,0.0,0.0,0.0,-6.0,148629.0
2012-03-03,3388.0,7.85,7.75,0.5,0.04,0.30214,94.4,148663.0,148652.0,0.0,-11.0,0.0,0.0,150379.0,150384.0,161829.0,173854.0,181357.0,175183.0,0.0,0.0,0.0,-13.0,148639.0,0.0,0.0,0.0,-5.0,148633.0,0.0,0.0,0.0,2.0,148635.0,0.0,0.0,0.0,0.0,148672.0,0.0,0.0,0.0,-6.0,148629.0
2012-03-04,3388.0,7.85,7.75,0.5,0.04,0.30214,94.4,148663.0,148652.0,0.0,-11.0,0.0,0.0,150379.0,150384.0,161829.0,173854.0,181357.0,175183.0,0.0,0.0,0.0,-13.0,148639.0,0.0,0.0,0.0,-5.0,148633.0,0.0,0.0,0.0,2.0,148635.0,0.0,0.0,0.0,0.0,148672.0,0.0,0.0,0.0,-6.0,148629.0
2012-03-05,3387.0,7.85,7.75,0.5,0.04,0.30214,94.5,148652.0,148639.0,0.0,-13.0,0.0,0.0,153504.0,157896.0,171851.0,172997.0,180554.0,183747.0,0.0,0.0,0.0,-5.0,148633.0,0.0,0.0,0.0,2.0,148635.0,0.0,0.0,0.0,-10.0,148625.0,0.0,0.0,0.0,0.0,148672.0,0.0,0.0,0.0,4.0,148629.0
2012-03-06,3386.0,7.85,7.75,0.5,0.02,0.30214,94.5,148639.0,148633.0,0.0,-5.0,0.0,0.0,152360.0,155435.0,163649.0,174452.0,185434.0,185459.0,0.0,0.0,0.0,2.0,148635.0,0.0,0.0,0.0,-10.0,148625.0,0.0,0.0,0.0,-7.0,148618.0,0.0,0.0,0.0,0.0,148672.0,0.0,0.0,0.0,10.0,148629.0
2012-03-07,3385.0,7.85,7.75,0.5,0.03,0.30214,94.6,148633.0,148635.0,0.0,2.0,0.0,0.0,160056.0,167717.0,173139.0,159247.0,168873.0,171493.0,0.0,0.0,0.0,-10.0,148625.0,0.0,0.0,0.0,-7.0,148618.0,0.0,0.0,0.0,0.0,148618.0,0.0,0.0,0.0,0.0,148672.0,0.0,0.0,0.0,10.0,148629.0
2012-03-08,3384.0,7.85,7.75,0.5,0.03,0.30214,94.6,148635.0,148625.0,0.0,-10.0,0.0,0.0,158564.0,162847.0,174323.0,179316.0,188477.0,192811.0,0.0,0.0,0.0,-7.0,148618.0,0.0,0.0,0.0,0.0,148618.0,0.0,0.0,0.0,0.0,148618.0,0.0,0.0,0.0,0.0,148672.0,0.0,0.0,0.0,10.0,148629.0
2012-03-09,3383.0,7.85,7.75,0.5,0.03,0.30214,94.6,148625.0,148618.0,0.0,-7.0,0.0,0.0,153813.0,162818.0,177377.0,179939.0,189838.0,186534.0,0.0,0.0,0.0,0.0,148618.0,0.0,0.0,0.0,0.0,148618.0,0.0,0.0,0.0,22.0,148641.0,0.0,0.0,0.0,0.0,148672.0,0.0,0.0,0.0,-12.0,148629.0
2012-03-10,3383.0,7.85,7.75,0.5,0.03,0.30214,94.6,148625.0,148618.0,0.0,-7.0,0.0,0.0,153813.0,162818.0,177377.0,179939.0,189838.0,186534.0,0.0,0.0,0.0,0.0,148618.0,0.0,0.0,0.0,0.0,148618.0,0.0,0.0,0.0,22.0,148641.0,0.0,0.0,0.0,0.0,148672.0,0.0,0.0,0.0,-12.0,148629.0
2012-03-11,3383.0,7.85,7.75,0.5,0.03,0.30214,94.6,148625.0,148618.0,0.0,-7.0,0.0,0.0,153813.0,162818.0,177377.0,179939.0,189838.0,186534.0,0.0,0.0,0.0,0.0,148618.0,0.0,0.0,0.0,0.0,148618.0,0.0,0.0,0.0,22.0,148641.0,0.0,0.0,0.0,0.0,148672.0,0.0,0.0,0.0,-12.0,148629.0
