end_of_date,Unnamed: 0,cert_of_indebt,gov_notes_coins_circulation,aggr_balance_bf_disc_win,aggr_balance_af_disc_win,outstanding_efbn,ow_lb_bf_disc_win,ow_lb_af_disc_win,mb_bf_disc_win_total
2023-09-04,548.0,587785.0,13072.0,44881.0,46928.0,1227993.0,1166275.0,1164226.0,1873731.0
2023-09-05,547.0,586205.0,13072.0,44881.0,44881.0,1227977.0,1166318.0,1166318.0,1872135.0
2023-09-06,546.0,584335.0,13069.0,44714.0,44789.0,1228500.0,1168753.0,1168678.0,1870618.0
2023-09-07,545.0,583965.0,13069.0,44714.0,44714.0,1228286.0,1168526.0,1168526.0,1870034.0
2023-09-08,544.0,583965.0,13069.0,44719.0,44719.0,1228411.0,1168663.0,1168663.0,1870164.0
2023-09-09,544.0,583965.0,13069.0,44719.0,44719.0,1228411.0,1168663.0,1168663.0,1870164.0
2023-09-10,544.0,583965.0,13069.0,44719.0,44719.0,1228411.0,1168663.0,1168663.0,1870164.0
2023-09-11,543.0,586005.0,13077.0,44719.0,44719.0,1228361.0,1167550.0,1167550.0,1872162.0
2023-09-12,542.0,584415.0,13077.0,44719.0,44719.0,1228072.0,1166873.0,1166873.0,1870283.0
2023-09-13,541.0,583315.0,13075.0,44745.0,44745.0,1227881.0,1169278.0,1169278.0,1869016.0
2023-09-14,540.0,587815.0,13075.0,44745.0,44745.0,1228131.0,1169226.0,1169226.0,1873766.0
2023-09-15,539.0,587225.0,13075.0,44745.0,44745.0,1228237.0,1168279.0,1168279.0,1873282.0
2023-09-16,539.0,587225.0,13075.0,44745.0,44745.0,1228237.0,1168279.0,1168279.0,1873282.0
2023-09-17,539.0,587225.0,13075.0,44745.0,44745.0,1228237.0,1168279.0,1168279.0,1873282.0
2023-09-18,538.0,585375.0,13075.0,44745.0,44745.0,1228448.0,1168298.0,1168298.0,1871643.0
2023-09-19,537.0,584495.0,13073.0,44745.0,44745.0,1228392.0,1168248.0,1168248.0,1870705.0
2023-09-20,536.0,583365.0,13074.0,44782.0,44782.0,1228659.0,1171050.0,1171050.0,1869880.0
2023-09-21,535.0,582725.0,13077.0,44782.0,44782.0,1228793.0,1170749.0,1170749.0,1869377.0
2023-09-22,534.0,586775.0,13077.0,44782.0,44782.0,1228708.0,1170629.0,1170629.0,1873342.0
2023-09-23,534.0,586775.0,13077.0,44782.0,44782.0,1228708.0,1170629.0,1170629.0,1873342.0
2023-09-24,534.0,586775.0,13077.0,44782.0,44782.0,1228708.0,1170629.0,1170629.0,1873342.0
2023-09-25,533.0,584855.0,13079.0,44782.0,46173.0,1228699.0,1170530.0,1169139.0,1871415.0
2023-09-26,532.0,584075.0,13079.0,44782.0,44782.0,1228782.0,1170263.0,1170263.0,1870718.0
2023-09-27,531.0,585055.0,13079.0,45175.0,45175.0,1228719.0,1173220.0,1173220.0,1872028.0
2023-09-28,530.0,588475.0,13076.0,45175.0,45175.0,1228937.0,1173113.0,1173113.0,1875663.0
2023-09-29,529.0,593155.0,13076.0,45175.0,45175.0,1229211.0,1173567.0,1173567.0,1880617.0
2023-09-30,529.0,593155.0,13076.0,45175.0,45175.0,1229211.0,1173567.0,1173567.0,1880617.0
2023-10-01,529.0,593155.0,13076.0,45175.0,45175.0,1229211.0,1173567.0,1173567.0,1880617.0
2023-10-02,529.0,593155.0,13076.0,45175.0,45175.0,1229211.0,1173567.0,1173567.0,1880617.0
2023-10-03,528.0,589625.0,13076.0,45175.0,45723.0,1230033.0,1172707.0,1172157.0,1877909.0
2023-10-04,527.0,589585.0,13077.0,45065.0,45065.0,1230255.0,1177882.0,1177882.0,1877982.0
2023-10-05,526.0,591795.0,13077.0,45065.0,45065.0,1230390.0,1177520.0,1177520.0,1880327.0
2023-10-06,525.0,590725.0,13077.0,45065.0,45065.0,1230579.0,1177471.0,1177471.0,1879446.0
2023-10-07,525.0,590725.0,13077.0,45065.0,45065.0,1230579.0,1177471.0,1177471.0,1879446.0
2023-10-08,525.0,590725.0,13077.0,45065.0,45065.0,1230579.0,1177471.0,1177471.0,1879446.0
2023-10-09,524.0,589285.0,13079.0,45065.0,45065.0,1230957.0,1177803.0,1177803.0,1878386.0
2023-10-10,523.0,586635.0,13079.0,45065.0,45065.0,1231160.0,1177977.0,1177977.0,1875939.0
2023-10-11,522.0,584485.0,13080.0,45047.0,45047.0,1231324.0,1175884.0,1175884.0,1873936.0
2023-10-12,521.0,583515.0,13080.0,45047.0,45067.0,1231565.0,1175132.0,1175112.0,1873207.0
2023-10-13,520.0,586975.0,13080.0,45047.0,45047.0,1231685.0,1175645.0,1175645.0,1876787.0
2023-10-14,520.0,586975.0,13080.0,45047.0,45047.0,1231685.0,1175645.0,1175645.0,1876787.0
2023-10-15,520.0,586975.0,13080.0,45047.0,45047.0,1231685.0,1175645.0,1175645.0,1876787.0
2023-10-16,519.0,584365.0,13081.0,45047.0,45047.0,1232132.0,1169181.0,1169181.0,1874625.0
2023-10-17,518.0,582555.0,13078.0,45047.0,45047.0,1232120.0,1169022.0,1169022.0,1872800.0
2023-10-18,517.0,582295.0,13079.0,45038.0,45038.0,1232445.0,1173445.0,1173445.0,1872857.0
2023-10-19,516.0,583725.0,13079.0,45038.0,45038.0,1232679.0,1169629.0,1169629.0,1874521.0
2023-10-20,515.0,587135.0,13079.0,45038.0,45038.0,1232741.0,1166250.0,1166250.0,1877993.0
2023-10-21,515.0,587135.0,13079.0,45038.0,45038.0,1232741.0,1166250.0,1166250.0,1877993.0
2023-10-22,515.0,587135.0,13079.0,45038.0,45038.0,1232741.0,1166250.0,1166250.0,1877993.0
2023-10-23,515.0,587135.0,13079.0,45038.0,45038.0,1232741.0,1166250.0,1166250.0,1877993.0
2023-10-24,514.0,583425.0,13081.0,45038.0,45265.0,1233340.0,1166383.0,1166156.0,1874884.0
2023-10-25,513.0,581455.0,13081.0,45014.0,45014.0,1233499.0,1170638.0,1170638.0,1873049.0
2023-10-26,512.0,580335.0,13081.0,45014.0,45014.0,1233642.0,1169226.0,1169226.0,1872072.0
2023-10-27,511.0,584595.0,13081.0,45014.0,45014.0,1233792.0,1169107.0,1169107.0,1876482.0
2023-10-28,511.0,584595.0,13081.0,45014.0,45014.0,1233792.0,1169107.0,1169107.0,1876482.0
2023-10-29,511.0,584595.0,13081.0,45014.0,45014.0,1233792.0,1169107.0,1169107.0,1876482.0
2023-10-30,510.0,582875.0,13081.0,45014.0,45903.0,1234297.0,1169023.0,1168132.0,1875267.0
2023-10-31,509.0,582265.0,13081.0,45014.0,45014.0,1234476.0,1169426.0,1169426.0,1874836.0
2023-11-01,508.0,581095.0,13081.0,44893.0,44893.0,1234779.0,1174229.0,1174229.0,1873848.0
2023-11-02,507.0,580955.0,13079.0,44893.0,44893.0,1234977.0,1173227.0,1173227.0,1873904.0
2023-11-03,506.0,585775.0,13081.0,44893.0,44893.0,1235168.0,1172593.0,1172593.0,1878917.0
2023-11-04,506.0,585775.0,13081.0,44893.0,44893.0,1235168.0,1172593.0,1172593.0,1878917.0
2023-11-05,506.0,585775.0,13081.0,44893.0,44893.0,1235168.0,1172593.0,1172593.0,1878917.0
2023-11-06,505.0,583405.0,13081.0,44893.0,44893.0,1235698.0,1173542.0,1173542.0,1877077.0
2023-11-07,504.0,581805.0,13081.0,44893.0,44893.0,1235715.0,1173105.0,1173105.0,1875494.0
2023-11-08,503.0,579915.0,13081.0,44942.0,44942.0,1235760.0,1178384.0,1178384.0,1873698.0
2023-11-09,502.0,580395.0,13081.0,44942.0,44942.0,1235716.0,1178280.0,1178280.0,1874134.0
2023-11-10,501.0,584455.0,13081.0,44942.0,44942.0,1235867.0,1177213.0,1177213.0,1878345.0
2023-11-11,501.0,584455.0,13081.0,44942.0,44942.0,1235867.0,1177213.0,1177213.0,1878345.0
2023-11-12,501.0,584455.0,13081.0,44942.0,44942.0,1235867.0,1177213.0,1177213.0,1878345.0
2023-11-13,500.0,581955.0,13082.0,44942.0,44942.0,1236425.0,1177144.0,1177144.0,1876404.0
2023-11-14,499.0,580245.0,13082.0,44942.0,44942.0,1236524.0,1176571.0,1176571.0,1874793.0
2023-11-15,498.0,579305.0,13082.0,45063.0,45063.0,1236685.0,1175677.0,1175677.0,1874135.0
2023-11-16,497.0,578825.0,13082.0,45063.0,45063.0,1236870.0,1174396.0,1174396.0,1873840.0
2023-11-17,496.0,582775.0,13080.0,45063.0,45063.0,1236859.0,1171081.0,1171081.0,1877777.0
2023-11-18,496.0,582775.0,13080.0,45063.0,45063.0,1236859.0,1171081.0,1171081.0,1877777.0
2023-11-19,496.0,582775.0,13080.0,45063.0,45063.0,1236859.0,1171081.0,1171081.0,1877777.0
2023-11-20,495.0,580635.0,13089.0,45073.0,45073.0,1237222.0,1172591.0,1172591.0,1876019.0
2023-11-21,494.0,579585.0,13094.0,45073.0,45073.0,1237298.0,1170625.0,1170625.0,1875050.0
2023-11-22,493.0,578625.0,13094.0,45213.0,46118.0,1237321.0,1173312.0,1172403.0,1874253.0
2023-11-23,492.0,578985.0,13094.0,45255.0,45255.0,1237448.0,1173207.0,1173207.0,1874782.0
2023-11-24,491.0,583005.0,13096.0,45281.0,45281.0,1237598.0,1172693.0,1172693.0,1878980.0
2023-11-25,491.0,583005.0,13096.0,45281.0,45281.0,1237598.0,1172693.0,1172693.0,1878980.0
2023-11-26,491.0,583005.0,13096.0,45281.0,45281.0,1237598.0,1172693.0,1172693.0,1878980.0
2023-11-27,490.0,581405.0,13097.0,45293.0,45293.0,1237925.0,1171994.0,1171994.0,1877720.0
2023-11-28,489.0,580095.0,13099.0,45295.0,45295.0,1238151.0,1172259.0,1172259.0,1876640.0
2023-11-29,488.0,579855.0,13106.0,44999.0,44999.0,1238870.0,1174048.0,1174048.0,1876830.0
2023-11-30,487.0,580975.0,13109.0,44999.0,47999.0,1239319.0,1172688.0,1169626.0,1878402.0
2023-12-01,486.0,585285.0,13109.0,44999.0,44999.0,1239702.0,1171445.0,1171445.0,1883095.0
2023-12-02,486.0,585285.0,13109.0,44999.0,44999.0,1239702.0,1171445.0,1171445.0,1883095.0
2023-12-03,486.0,585285.0,13109.0,44999.0,44999.0,1239702.0,1171445.0,1171445.0,1883095.0
2023-12-04,485.0,583205.0,13109.0,45025.0,45025.0,1240276.0,1172773.0,1172773.0,1881615.0
2023-12-05,484.0,581475.0,13109.0,45025.0,45025.0,1240775.0,1173023.0,1173023.0,1880384.0
2023-12-06,483.0,581605.0,13116.0,44855.0,48325.0,1240994.0,1177148.0,1174127.0,1880570.0
2023-12-07,482.0,581975.0,13123.0,44855.0,44896.0,1241024.0,1177683.0,1177642.0,1880977.0
2023-12-08,481.0,586705.0,13123.0,44868.0,44868.0,1241289.0,1177708.0,1177708.0,1885985.0
2023-12-09,481.0,586705.0,13123.0,44868.0,44868.0,1241289.0,1177708.0,1177708.0,1885985.0
2023-12-10,481.0,586705.0,13123.0,44868.0,44868.0,1241289.0,1177708.0,1177708.0,1885985.0
2023-12-11,480.0,584625.0,13132.0,44868.0,44868.0,1241752.0,1178324.0,1178324.0,1884377.0
2023-12-12,479.0,582925.0,13133.0,44868.0,44868.0,1242121.0,1179174.0,1179174.0,1883047.0
2023-12-13,478.0,581815.0,13146.0,44859.0,44859.0,1242379.0,1177029.0,1177029.0,1882199.0
2023-12-14,477.0,582015.0,13153.0,44859.0,44859.0,1242831.0,1178347.0,1178347.0,1882858.0
2023-12-15,476.0,586695.0,13157.0,44859.0,45158.0,1242898.0,1177783.0,1177483.0,1887609.0
2023-12-16,476.0,586695.0,13157.0,44859.0,45158.0,1242898.0,1177783.0,1177483.0,1887609.0
2023-12-17,476.0,586695.0,13157.0,44859.0,45158.0,1242898.0,1177783.0,1177483.0,1887609.0
2023-12-18,475.0,584495.0,13167.0,44859.0,44859.0,1243001.0,1177957.0,1177957.0,1885522.0
2023-12-19,474.0,584265.0,13173.0,44859.0,44859.0,1243197.0,1177907.0,1177907.0,1885494.0
2023-12-20,473.0,585755.0,13176.0,44886.0,44886.0,1243544.0,1178838.0,1178838.0,1887361.0
2023-12-21,472.0,588875.0,13176.0,44886.0,45591.0,1243641.0,1178368.0,1177662.0,1890578.0
2023-12-22,471.0,593585.0,13176.0,44886.0,44886.0,1243790.0,1179175.0,1179175.0,1895437.0
2023-12-23,471.0,593585.0,13176.0,44886.0,44886.0,1243790.0,1179175.0,1179175.0,1895437.0
2023-12-24,471.0,593585.0,13176.0,44886.0,44886.0,1243790.0,1179175.0,1179175.0,1895437.0
2023-12-25,471.0,593585.0,13176.0,44886.0,44886.0,1243790.0,1179175.0,1179175.0,1895437.0
2023-12-26,471.0,593585.0,13176.0,44886.0,44886.0,1243790.0,1179175.0,1179175.0,1895437.0
2023-12-27,470.0,589975.0,13180.0,44950.0,47950.0,1244592.0,1181223.0,1178217.0,1892697.0
2023-12-28,469.0,590725.0,13180.0,44950.0,44950.0,1244738.0,1178650.0,1178650.0,1893593.0
2023-12-29,468.0,592585.0,13180.0,44950.0,44950.0,1245147.0,1177288.0,1177288.0,1895862.0
2023-12-30,468.0,592585.0,13180.0,44950.0,44950.0,1245147.0,1177288.0,1177288.0,1895862.0
2023-12-31,468.0,592585.0,13180.0,44950.0,44950.0,1245147.0,1177288.0,1177288.0,1895862.0
2024-01-01,468.0,592585.0,13180.0,44950.0,44950.0,1245147.0,1177288.0,1177288.0,1895862.0
2024-01-02,467.0,589125.0,13188.0,44950.0,44950.0,1245869.0,1177752.0,1177752.0,1893132.0
2024-01-03,466.0,588135.0,13191.0,44952.0,46647.0,1245878.0,1184296.0,1182599.0,1892156.0
2024-01-04,465.0,586645.0,13273.0,44952.0,44952.0,1246020.0,1183108.0,1183108.0,1890890.0
2024-01-05,464.0,590795.0,13310.0,44952.0,44952.0,1246133.0,1179096.0,1179096.0,1895190.0
2024-01-06,464.0,590795.0,13310.0,44952.0,44952.0,1246133.0,1179096.0,1179096.0,1895190.0
2024-01-07,464.0,590795.0,13310.0,44952.0,44952.0,1246133.0,1179096.0,1179096.0,1895190.0
2024-01-08,463.0,587935.0,13320.0,44952.0,45072.0,1246391.0,1179713.0,1179593.0,1892598.0
2024-01-09,462.0,586365.0,13364.0,44952.0,45952.0,1246806.0,1180368.0,1179365.0,1891487.0
2024-01-10,461.0,585815.0,13372.0,44948.0,44948.0,1247172.0,1187596.0,1187596.0,1891307.0
2024-01-11,460.0,586075.0,13382.0,44948.0,44948.0,1247194.0,1181629.0,1181629.0,1891599.0
2024-01-12,459.0,590675.0,13385.0,44948.0,44948.0,1247288.0,1178444.0,1178444.0,1896296.0
2024-01-13,459.0,590675.0,13385.0,44948.0,44948.0,1247288.0,1178444.0,1178444.0,1896296.0
2024-01-14,459.0,590675.0,13385.0,44948.0,44948.0,1247288.0,1178444.0,1178444.0,1896296.0
2024-01-15,458.0,588925.0,13386.0,44948.0,44978.0,1247758.0,1178166.0,1178135.0,1895017.0
2024-01-16,457.0,587645.0,13386.0,44948.0,44948.0,1248013.0,1178132.0,1178132.0,1893992.0
2024-01-17,456.0,587665.0,13386.0,45117.0,45117.0,1248094.0,1182007.0,1182007.0,1894262.0
2024-01-18,455.0,589785.0,13388.0,45117.0,45117.0,1248118.0,1184230.0,1184230.0,1896408.0
2024-01-19,454.0,593895.0,13396.0,45117.0,45117.0,1248403.0,1139482.0,1139482.0,1900811.0
2024-01-20,454.0,593895.0,13396.0,45117.0,45117.0,1248403.0,1139482.0,1139482.0,1900811.0
2024-01-21,454.0,593895.0,13396.0,45117.0,45117.0,1248403.0,1139482.0,1139482.0,1900811.0
2024-01-22,453.0,592495.0,13400.0,45117.0,45117.0,1248870.0,1141653.0,1141653.0,1899882.0
2024-01-23,452.0,592725.0,13406.0,45117.0,45117.0,1249380.0,1137569.0,1137569.0,1900628.0
2024-01-24,451.0,592845.0,13409.0,44720.0,44720.0,1250200.0,1143380.0,1143380.0,1901174.0
2024-01-25,450.0,595835.0,13412.0,44720.0,44720.0,1250286.0,1144530.0,1144530.0,1904253.0
2024-01-26,449.0,601845.0,13422.0,44720.0,44720.0,1250376.0,1144624.0,1144624.0,1910363.0
2024-01-27,449.0,601845.0,13422.0,44720.0,44720.0,1250376.0,1144624.0,1144624.0,1910363.0
2024-01-28,449.0,601845.0,13422.0,44720.0,44720.0,1250376.0,1144624.0,1144624.0,1910363.0
2024-01-29,448.0,600655.0,13422.0,44720.0,46834.0,1250631.0,1144560.0,1142446.0,1909428.0
2024-01-30,447.0,600265.0,13422.0,44720.0,44720.0,1250677.0,1144758.0,1144758.0,1909084.0
2024-01-31,446.0,601295.0,13416.0,44750.0,44750.0,1251017.0,1141650.0,1141650.0,1910478.0
2024-02-01,445.0,604835.0,13416.0,44750.0,44750.0,1251119.0,1142425.0,1142425.0,1914120.0
2024-02-02,444.0,610825.0,13414.0,44750.0,44750.0,1251263.0,1142359.0,1142359.0,1920252.0
2024-02-03,444.0,610825.0,13414.0,44750.0,44750.0,1251263.0,1142359.0,1142359.0,1920252.0
2024-02-04,444.0,610825.0,13414.0,44750.0,44750.0,1251263.0,1142359.0,1142359.0,1920252.0
2024-02-05,443.0,608785.0,13414.0,44750.0,44770.0,1251726.0,1158438.0,1158418.0,1918675.0
2024-02-06,442.0,609985.0,13407.0,44750.0,44750.0,1251825.0,1142288.0,1142288.0,1919967.0
2024-02-07,441.0,611025.0,13407.0,44706.0,44706.0,1251927.0,1144061.0,1144061.0,1921065.0
2024-02-08,440.0,613295.0,13400.0,44706.0,44706.0,1252000.0,1142160.0,1142160.0,1923401.0
2024-02-09,439.0,615525.0,13400.0,44706.0,44706.0,1252178.0,1142003.0,1142003.0,1925809.0
2024-02-10,439.0,615525.0,13400.0,44706.0,44706.0,1252178.0,1142003.0,1142003.0,1925809.0
2024-02-11,439.0,615525.0,13400.0,44706.0,44706.0,1252178.0,1142003.0,1142003.0,1925809.0
2024-02-12,439.0,615525.0,13400.0,44706.0,44706.0,1252178.0,1142003.0,1142003.0,1925809.0
2024-02-13,439.0,615525.0,13400.0,44706.0,44706.0,1252178.0,1142003.0,1142003.0,1925809.0
2024-02-14,438.0,610635.0,13389.0,44893.0,44893.0,1252590.0,1144552.0,1144552.0,1921507.0
2024-02-15,437.0,608445.0,13389.0,44893.0,44893.0,1252815.0,1144575.0,1144575.0,1919542.0
2024-02-16,436.0,608305.0,13373.0,44893.0,44893.0,1252912.0,1143618.0,1143618.0,1919483.0
2024-02-17,436.0,608305.0,13373.0,44893.0,44893.0,1252912.0,1143618.0,1143618.0,1919483.0
2024-02-18,436.0,608305.0,13373.0,44893.0,44893.0,1252912.0,1143618.0,1143618.0,1919483.0
2024-02-19,435.0,604805.0,13373.0,44893.0,44893.0,1253318.0,1144040.0,1144040.0,1916389.0
2024-02-20,434.0,602025.0,13359.0,44928.0,44928.0,1231160.0,1144963.0,1144963.0,1891472.0
2024-02-21,433.0,599585.0,13359.0,44776.0,44776.0,1253623.0,1151758.0,1151758.0,1911343.0
2024-02-22,432.0,598595.0,13360.0,44837.0,44857.0,1253655.0,1150016.0,1149995.0,1910447.0
2024-02-23,431.0,600795.0,13360.0,44861.0,44861.0,1253867.0,1146431.0,1146431.0,1912883.0
2024-02-24,431.0,600795.0,13360.0,44861.0,44861.0,1253867.0,1146431.0,1146431.0,1912883.0
2024-02-25,431.0,600795.0,13360.0,44861.0,44861.0,1253867.0,1146431.0,1146431.0,1912883.0
2024-02-26,430.0,597755.0,13332.0,44909.0,44909.0,1254351.0,1146708.0,1146708.0,1910347.0
2024-02-27,429.0,597155.0,13333.0,44929.0,44929.0,1254465.0,1146828.0,1146828.0,1909882.0
2024-02-28,428.0,596115.0,13333.0,44785.0,44785.0,1254747.0,1149103.0,1149103.0,1908980.0
2024-02-29,427.0,596575.0,13333.0,44785.0,44785.0,1254883.0,1145968.0,1145968.0,1909576.0
2024-03-01,426.0,600175.0,13335.0,44785.0,44785.0,1255066.0,1145281.0,1145281.0,1913361.0
2024-03-02,426.0,600175.0,13335.0,44785.0,44785.0,1255066.0,1145281.0,1145281.0,1913361.0
2024-03-03,426.0,600175.0,13335.0,44785.0,44785.0,1255066.0,1145281.0,1145281.0,1913361.0
2024-03-04,425.0,597615.0,13311.0,44791.0,45105.0,1255525.0,1145670.0,1145356.0,1911242.0
2024-03-05,424.0,596255.0,13311.0,44791.0,44791.0,1255621.0,1145729.0,1145729.0,1909978.0
2024-03-06,423.0,594715.0,13311.0,44774.0,44774.0,1255774.0,1147479.0,1147479.0,1908574.0
2024-03-07,422.0,594995.0,13293.0,44774.0,44774.0,1255774.0,1147529.0,1147529.0,1908836.0
2024-03-08,421.0,598455.0,13293.0,44781.0,44781.0,1255957.0,1146860.0,1146860.0,1912486.0
2024-03-09,421.0,598455.0,13293.0,44781.0,44781.0,1255957.0,1146860.0,1146860.0,1912486.0
2024-03-10,421.0,598455.0,13293.0,44781.0,44781.0,1255957.0,1146860.0,1146860.0,1912486.0
2024-03-11,420.0,595715.0,13293.0,44781.0,44781.0,1256369.0,1147655.0,1147655.0,1910158.0
2024-03-12,419.0,594635.0,13293.0,44781.0,44781.0,1256467.0,1147143.0,1147143.0,1909176.0
2024-03-13,418.0,593155.0,13293.0,44881.0,44881.0,1256427.0,1148291.0,1148291.0,1907756.0
2024-03-14,417.0,593225.0,13268.0,44881.0,44881.0,1256553.0,1148575.0,1148575.0,1907927.0
2024-03-15,416.0,596245.0,13268.0,44881.0,44881.0,1256622.0,1147889.0,1147889.0,1911016.0
2024-03-16,416.0,596245.0,13268.0,44881.0,44881.0,1256622.0,1147889.0,1147889.0,1911016.0
2024-03-17,416.0,596245.0,13268.0,44881.0,44881.0,1256622.0,1147889.0,1147889.0,1911016.0
2024-03-18,415.0,593565.0,13268.0,44881.0,45019.0,1256966.0,1149004.0,1148867.0,1908680.0
2024-03-19,414.0,592395.0,13270.0,44881.0,46864.0,1256915.0,1148913.0,1146927.0,1907461.0
2024-03-20,413.0,591085.0,13270.0,44736.0,44736.0,1257141.0,1149140.0,1149140.0,1906232.0
2024-03-21,412.0,590865.0,13250.0,44736.0,44756.0,1257289.0,1149896.0,1149875.0,1906140.0
2024-03-22,411.0,593565.0,13247.0,44736.0,44736.0,1257343.0,1152017.0,1152017.0,1908891.0
2024-03-23,411.0,593565.0,13247.0,44736.0,44736.0,1257343.0,1152017.0,1152017.0,1908891.0
2024-03-24,411.0,593565.0,13247.0,44736.0,44736.0,1257343.0,1152017.0,1152017.0,1908891.0
2024-03-25,410.0,592105.0,13244.0,44736.0,44736.0,1257720.0,1153330.0,1153330.0,1907805.0
2024-03-26,409.0,592915.0,13246.0,44736.0,45636.0,1257880.0,1152528.0,1151626.0,1908777.0
2024-03-27,408.0,596215.0,13238.0,44830.0,44830.0,1258163.0,1156979.0,1156979.0,1912446.0
2024-03-28,407.0,601135.0,13238.0,44830.0,45617.0,1258331.0,1156837.0,1156048.0,1917534.0
2024-03-29,407.0,601135.0,13238.0,44830.0,45617.0,1258331.0,1156837.0,1156048.0,1917534.0
2024-03-30,407.0,601135.0,13238.0,44830.0,45617.0,1258331.0,1156837.0,1156048.0,1917534.0
2024-03-31,407.0,601135.0,13238.0,44830.0,45617.0,1258331.0,1156837.0,1156048.0,1917534.0
2024-04-01,407.0,601135.0,13238.0,44830.0,45617.0,1258331.0,1156837.0,1156048.0,1917534.0
2024-04-02,406.0,597685.0,13226.0,44830.0,45109.0,1259086.0,1157396.0,1157116.0,1914827.0
2024-04-03,405.0,596705.0,13222.0,44964.0,44964.0,1258999.0,1161858.0,1161858.0,1913890.0
2024-04-04,405.0,596705.0,13222.0,44964.0,44964.0,1258999.0,1161858.0,1161858.0,1913890.0
2024-04-05,404.0,596675.0,13218.0,44964.0,44964.0,1259305.0,1161848.0,1161848.0,1914162.0
2024-04-06,404.0,596675.0,13218.0,44964.0,44964.0,1259305.0,1161848.0,1161848.0,1914162.0
2024-04-07,404.0,596675.0,13218.0,44964.0,44964.0,1259305.0,1161848.0,1161848.0,1914162.0
2024-04-08,403.0,593095.0,13218.0,44964.0,44964.0,1259756.0,1162013.0,1162013.0,1911033.0
2024-04-09,402.0,591325.0,13218.0,44964.0,44964.0,1259930.0,1161891.0,1161891.0,1909437.0
2024-04-10,401.0,589615.0,13207.0,45096.0,45096.0,1260056.0,1167282.0,1167282.0,1907974.0
2024-04-11,400.0,589885.0,13207.0,45096.0,45096.0,1260184.0,1166091.0,1166091.0,1908372.0
2024-04-12,399.0,593695.0,13207.0,45096.0,45096.0,1260387.0,1166434.0,1166434.0,1912385.0
2024-04-13,399.0,593695.0,13207.0,45096.0,45096.0,1260387.0,1166434.0,1166434.0,1912385.0
2024-04-14,399.0,593695.0,13207.0,45096.0,45096.0,1260387.0,1166434.0,1166434.0,1912385.0
2024-04-15,398.0,591085.0,13198.0,45096.0,45126.0,1260877.0,1166841.0,1166810.0,1910256.0
2024-04-16,397.0,590435.0,13198.0,45096.0,45096.0,1260766.0,1166282.0,1166282.0,1909495.0
2024-04-17,396.0,588235.0,13199.0,44923.0,44923.0,1261235.0,1182935.0,1182935.0,1907592.0
2024-04-18,395.0,589025.0,13191.0,44923.0,44923.0,1261590.0,1183695.0,1183695.0,1908729.0
2024-04-19,394.0,592715.0,13189.0,44923.0,44923.0,1261809.0,1183048.0,1183048.0,1912636.0
2024-04-20,394.0,592715.0,13189.0,44923.0,44923.0,1261809.0,1183048.0,1183048.0,1912636.0
2024-04-21,394.0,592715.0,13189.0,44923.0,44923.0,1261809.0,1183048.0,1183048.0,1912636.0
2024-04-22,393.0,590905.0,13189.0,44923.0,45423.0,1262215.0,1181838.0,1181338.0,1911232.0
2024-04-23,392.0,590185.0,13188.0,44923.0,45448.0,1262525.0,1182045.0,1181519.0,1910821.0
2024-04-24,391.0,589195.0,13186.0,44705.0,44705.0,1262871.0,1184674.0,1184674.0,1909957.0
2024-04-25,390.0,589445.0,13178.0,44705.0,44705.0,1262912.0,1184135.0,1184135.0,1910240.0
2024-04-26,389.0,593535.0,13178.0,44705.0,44705.0,1263005.0,1179403.0,1179403.0,1914423.0
2024-04-27,389.0,593535.0,13178.0,44705.0,44705.0,1263005.0,1179403.0,1179403.0,1914423.0
2024-04-28,389.0,593535.0,13178.0,44705.0,44705.0,1263005.0,1179403.0,1179403.0,1914423.0
2024-04-29,388.0,592445.0,13177.0,44705.0,44705.0,1263269.0,1174956.0,1174956.0,1913596.0
2024-04-30,387.0,594615.0,13177.0,44705.0,44705.0,1263433.0,1174213.0,1174213.0,1915930.0
2024-05-01,387.0,594615.0,13177.0,44705.0,44705.0,1263433.0,1174213.0,1174213.0,1915930.0
2024-05-02,386.0,593755.0,13178.0,44774.0,44774.0,1263655.0,1184206.0,1184206.0,1915362.0
2024-05-03,385.0,596715.0,13178.0,44774.0,44774.0,1263686.0,1184469.0,1184469.0,1918353.0
2024-05-04,385.0,596715.0,13178.0,44774.0,44774.0,1263686.0,1184469.0,1184469.0,1918353.0
2024-05-05,385.0,596715.0,13178.0,44774.0,44774.0,1263686.0,1184469.0,1184469.0,1918353.0
2024-05-06,384.0,594115.0,13170.0,44774.0,44774.0,1264329.0,1184881.0,1184881.0,1916388.0
2024-05-07,383.0,592985.0,13170.0,44774.0,45774.0,1264584.0,1186131.0,1185131.0,1915513.0
2024-05-08,382.0,590605.0,13164.0,44938.0,44938.0,1264448.0,1191680.0,1191680.0,1913155.0
2024-05-09,381.0,590785.0,13162.0,44938.0,44938.0,1264579.0,1190923.0,1190923.0,1913464.0
2024-05-10,380.0,593845.0,13162.0,44938.0,44938.0,1264719.0,1190623.0,1190623.0,1916664.0
2024-05-11,380.0,593845.0,13162.0,44938.0,44938.0,1264719.0,1190623.0,1190623.0,1916664.0
2024-05-12,380.0,593845.0,13162.0,44938.0,44938.0,1264719.0,1190623.0,1190623.0,1916664.0
